name_en,name_ar,aliases,category,calories_per_100g,protein_grams_per_100g,carbohydrate_grams_per_100g,fat_grams_per_100g,created_by_user_id,source,external_source_id,source_version,is_active,archived_at
"Snacks, granola bar, KASHI TLC Bar, chewy, mixed flavors",,,SWEETS_SNACKS,429.0,18.57,53.26,15.71,,USDA_FDC_SR_LEGACY,25033,2018-04,True,
"Snacks, granola bar, KASHI TLC Bar, crunchy, mixed flavors",,,SWEETS_SNACKS,446.0,15.0,62.78,15.0,,USDA_FDC_SR_LEGACY,25041,2018-04,True,
"Snacks, granola bar, QUAKER, DIPPS, all flavors",,,SWEETS_SNACKS,480.0,7.52,64.96,20.42,,USDA_FDC_SR_LEGACY,25056,2018-04,True,
"Snacks, granola bar, QUAKER, chewy, 90 Calorie Bar",,,SWEETS_SNACKS,408.0,4.17,79.17,8.33,,USDA_FDC_SR_LEGACY,25052,2018-04,True,
"Snacks, granola bar, chewy, reduced sugar, all flavors",,,SWEETS_SNACKS,412.0,5.55,69.4,12.5,,USDA_FDC_SR_LEGACY,25035,2018-04,True,
"Snacks, granola bar, fruit-filled, nonfat",,,SWEETS_SNACKS,342.0,5.9,77.6,0.9,,USDA_FDC_SR_LEGACY,19435,2018-04,True,
"Snacks, granola bar, with coconut, chocolate coated",,,SWEETS_SNACKS,531.0,5.2,55.2,32.2,,USDA_FDC_SR_LEGACY,42272,2018-04,True,
"Snacks, granola bars, QUAKER OATMEAL TO GO, all flavors",,,SWEETS_SNACKS,389.0,6.67,75.47,6.67,,USDA_FDC_SR_LEGACY,25039,2018-04,True,
"Snacks, granola bars, hard, almond",,,SWEETS_SNACKS,495.0,7.7,62.0,25.5,,USDA_FDC_SR_LEGACY,19016,2018-04,True,
"Snacks, granola bars, hard, chocolate chip",,,SWEETS_SNACKS,438.0,7.3,72.1,16.3,,USDA_FDC_SR_LEGACY,19017,2018-04,True,
"Snacks, granola bars, hard, peanut butter",,,SWEETS_SNACKS,483.0,9.8,62.3,23.8,,USDA_FDC_SR_LEGACY,19420,2018-04,True,
"Snacks, granola bars, hard, plain",,,SWEETS_SNACKS,471.0,10.1,64.4,19.8,,USDA_FDC_SR_LEGACY,19015,2018-04,True,
"Snacks, granola bars, soft, almond, confectioners coating",,,SWEETS_SNACKS,455.0,8.6,60.13,20.0,,USDA_FDC_SR_LEGACY,25038,2018-04,True,
"Snacks, granola bars, soft, coated, milk chocolate coating, chocolate chip",,,SWEETS_SNACKS,466.0,5.8,63.8,24.9,,USDA_FDC_SR_LEGACY,19024,2018-04,True,
"Snacks, granola bars, soft, coated, milk chocolate coating, peanut butter",,,SWEETS_SNACKS,508.0,10.2,53.4,31.1,,USDA_FDC_SR_LEGACY,19026,2018-04,True,
"Snacks, granola bars, soft, uncoated, chocolate chip",,,SWEETS_SNACKS,418.0,5.65,70.2,16.57,,USDA_FDC_SR_LEGACY,19404,2018-04,True,
"Snacks, granola bars, soft, uncoated, chocolate chip, graham and marshmallow",,,SWEETS_SNACKS,427.0,6.1,70.8,15.5,,USDA_FDC_SR_LEGACY,19405,2018-04,True,
"Snacks, granola bars, soft, uncoated, nut and raisin",,,SWEETS_SNACKS,454.0,8.0,63.6,20.4,,USDA_FDC_SR_LEGACY,19406,2018-04,True,
"Snacks, granola bars, soft, uncoated, peanut butter",,,SWEETS_SNACKS,426.0,10.5,64.4,15.8,,USDA_FDC_SR_LEGACY,19021,2018-04,True,
"Snacks, granola bars, soft, uncoated, peanut butter and chocolate chip",,,SWEETS_SNACKS,432.0,9.8,62.2,20.0,,USDA_FDC_SR_LEGACY,19027,2018-04,True,
"Snacks, granola bars, soft, uncoated, plain",,,SWEETS_SNACKS,443.0,7.4,67.3,17.2,,USDA_FDC_SR_LEGACY,19020,2018-04,True,
"Snacks, granola bars, soft, uncoated, raisin",,,SWEETS_SNACKS,448.0,7.6,66.4,17.8,,USDA_FDC_SR_LEGACY,19022,2018-04,True,
"Snacks, granola bites, mixed flavors",,,SWEETS_SNACKS,451.0,7.17,66.27,17.5,,USDA_FDC_SR_LEGACY,25036,2018-04,True,
"Snacks, oriental mix, rice-based",,,SWEETS_SNACKS,506.0,17.31,51.62,25.58,,USDA_FDC_SR_LEGACY,19031,2018-04,True,
"Snacks, peas, roasted, wasabi-flavored",,,SWEETS_SNACKS,432.0,14.11,62.2,14.11,,USDA_FDC_SR_LEGACY,25066,2018-04,True,
"Snacks, pita chips, salted",,,SWEETS_SNACKS,457.0,11.79,68.26,15.2,,USDA_FDC_SR_LEGACY,25037,2018-04,True,
"Snacks, plantain chips, salted",,,SWEETS_SNACKS,531.0,2.28,63.84,29.59,,USDA_FDC_SR_LEGACY,25027,2018-04,True,
"Snacks, popcorn, air-popped",,,SWEETS_SNACKS,387.0,12.94,77.78,4.54,,USDA_FDC_SR_LEGACY,19034,2018-04,True,
"Snacks, popcorn, air-popped (Unsalted)",,,SWEETS_SNACKS,382.0,12.0,77.9,4.2,,USDA_FDC_SR_LEGACY,19806,2018-04,True,
"Snacks, popcorn, cakes",,,SWEETS_SNACKS,384.0,9.7,80.1,3.1,,USDA_FDC_SR_LEGACY,19036,2018-04,True,
"Snacks, popcorn, caramel-coated, with peanuts",,,SWEETS_SNACKS,400.0,6.4,80.7,7.8,,USDA_FDC_SR_LEGACY,19038,2018-04,True,
"Snacks, popcorn, caramel-coated, without peanuts",,,SWEETS_SNACKS,431.0,3.8,79.1,12.8,,USDA_FDC_SR_LEGACY,19039,2018-04,True,
"Snacks, popcorn, cheese-flavor",,,SWEETS_SNACKS,526.0,9.3,51.6,33.2,,USDA_FDC_SR_LEGACY,19040,2018-04,True,
"Snacks, popcorn, home-prepared, oil-popped, unsalted",,,SWEETS_SNACKS,500.0,9.0,58.1,28.1,,USDA_FDC_SR_LEGACY,42259,2018-04,True,
"Snacks, popcorn, microwave, 94% fat free",,,SWEETS_SNACKS,402.0,10.72,76.04,6.1,,USDA_FDC_SR_LEGACY,25000,2018-04,True,
"Snacks, popcorn, microwave, low fat",,,SWEETS_SNACKS,424.0,12.6,72.0,9.5,,USDA_FDC_SR_LEGACY,25001,2018-04,True,
"Snacks, popcorn, microwave, regular (butter) flavor, made with partially hydrogenated oil",,,SWEETS_SNACKS,557.0,7.5,55.16,34.02,,USDA_FDC_SR_LEGACY,25014,2018-04,True,
"Snacks, popcorn, oil-popped, microwave, regular flavor, no trans fat",,,SWEETS_SNACKS,583.0,7.29,45.06,43.55,,USDA_FDC_SR_LEGACY,19035,2018-04,True,
"Snacks, popcorn, oil-popped, white popcorn, salt added",,,SWEETS_SNACKS,500.0,9.0,57.2,28.1,,USDA_FDC_SR_LEGACY,19807,2018-04,True,
"Snacks, pork skins, barbecue-flavor",,,SWEETS_SNACKS,538.0,57.9,1.6,31.8,,USDA_FDC_SR_LEGACY,19408,2018-04,True,
"Snacks, pork skins, plain",,,SWEETS_SNACKS,544.0,61.3,0.0,31.3,,USDA_FDC_SR_LEGACY,19041,2018-04,True,
"Snacks, potato chips, barbecue-flavor",,,SWEETS_SNACKS,487.0,6.51,55.92,31.06,,USDA_FDC_SR_LEGACY,19042,2018-04,True,
"Snacks, potato chips, cheese-flavor",,,SWEETS_SNACKS,496.0,8.5,57.7,27.2,,USDA_FDC_SR_LEGACY,19421,2018-04,True,
"Snacks, potato chips, fat free, salted",,,SWEETS_SNACKS,379.0,9.64,83.76,0.6,,USDA_FDC_SR_LEGACY,19437,2018-04,True,
"Snacks, potato chips, fat-free, made with olestra",,,SWEETS_SNACKS,274.0,7.74,65.0,0.7,,USDA_FDC_SR_LEGACY,19423,2018-04,True,
"Snacks, potato chips, lightly salted",,,SWEETS_SNACKS,560.0,6.72,53.54,35.39,,USDA_FDC_SR_LEGACY,25064,2018-04,True,
"Snacks, potato chips, made from dried potatoes (preformed), multigrain",,,SWEETS_SNACKS,505.0,5.3,65.34,24.74,,USDA_FDC_SR_LEGACY,25063,2018-04,True,
"Snacks, potato chips, made from dried potatoes, cheese-flavor",,,SWEETS_SNACKS,551.0,7.0,50.6,37.0,,USDA_FDC_SR_LEGACY,19412,2018-04,True,
"Snacks, potato chips, made from dried potatoes, fat-free, made with olestra",,,SWEETS_SNACKS,253.0,5.06,56.0,0.93,,USDA_FDC_SR_LEGACY,19445,2018-04,True,
"Snacks, potato chips, made from dried potatoes, reduced fat",,,SWEETS_SNACKS,502.0,4.56,64.76,26.14,,USDA_FDC_SR_LEGACY,19045,2018-04,True,
"Snacks, potato chips, made from dried potatoes, sour-cream and onion-flavor",,,SWEETS_SNACKS,547.0,6.6,51.3,37.0,,USDA_FDC_SR_LEGACY,19046,2018-04,True,
"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, salted",,,SWEETS_SNACKS,536.0,7.0,52.9,34.6,,USDA_FDC_SR_LEGACY,19809,2018-04,True,
"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, unsalted",,,SWEETS_SNACKS,536.0,7.0,52.9,34.6,,USDA_FDC_SR_LEGACY,19810,2018-04,True,
"Snacks, potato chips, plain, salted",,,SWEETS_SNACKS,532.0,6.39,53.83,33.98,,USDA_FDC_SR_LEGACY,19411,2018-04,True,
"Snacks, potato chips, plain, unsalted",,,SWEETS_SNACKS,536.0,7.0,52.9,34.6,,USDA_FDC_SR_LEGACY,19811,2018-04,True,
"Snacks, potato chips, reduced fat",,,SWEETS_SNACKS,471.0,7.1,66.9,20.8,,USDA_FDC_SR_LEGACY,19422,2018-04,True,
"Snacks, potato chips, sour-cream-and-onion-flavor",,,SWEETS_SNACKS,531.0,8.1,51.5,33.9,,USDA_FDC_SR_LEGACY,19043,2018-04,True,
"Snacks, potato chips, white, restructured, baked",,,SWEETS_SNACKS,469.0,5.0,71.4,18.2,,USDA_FDC_SR_LEGACY,42283,2018-04,True,
"Snacks, potato sticks",,,SWEETS_SNACKS,522.0,6.7,53.3,34.4,,USDA_FDC_SR_LEGACY,19415,2018-04,True,
"Snacks, pretzels, hard, confectioner's coating, chocolate-flavor",,,SWEETS_SNACKS,457.0,7.5,70.9,16.7,,USDA_FDC_SR_LEGACY,19048,2018-04,True,
"Snacks, pretzels, hard, plain, made with enriched flour, unsalted",,,SWEETS_SNACKS,381.0,9.1,79.2,3.5,,USDA_FDC_SR_LEGACY,19814,2018-04,True,
"Snacks, pretzels, hard, plain, made with unenriched flour, salted",,,SWEETS_SNACKS,381.0,9.1,79.2,3.5,,USDA_FDC_SR_LEGACY,19812,2018-04,True,
"Snacks, pretzels, hard, plain, made with unenriched flour, unsalted",,,SWEETS_SNACKS,381.0,9.1,79.2,3.5,,USDA_FDC_SR_LEGACY,19813,2018-04,True,
"Snacks, pretzels, hard, plain, salted",,,SWEETS_SNACKS,384.0,10.04,80.39,2.93,,USDA_FDC_SR_LEGACY,19047,2018-04,True,
"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",,,SWEETS_SNACKS,362.0,11.1,81.3,2.6,,USDA_FDC_SR_LEGACY,19050,2018-04,True,
"Snacks, rice cakes, brown rice, buckwheat",,,SWEETS_SNACKS,380.0,9.0,80.1,3.5,,USDA_FDC_SR_LEGACY,19052,2018-04,True,
"Snacks, rice cakes, brown rice, buckwheat, unsalted",,,SWEETS_SNACKS,380.0,9.0,80.1,3.5,,USDA_FDC_SR_LEGACY,19817,2018-04,True,
"Snacks, rice cakes, brown rice, corn",,,SWEETS_SNACKS,385.0,8.4,81.2,3.2,,USDA_FDC_SR_LEGACY,19413,2018-04,True,
"Snacks, rice cakes, brown rice, multigrain",,,SWEETS_SNACKS,387.0,8.5,80.1,3.5,,USDA_FDC_SR_LEGACY,19414,2018-04,True,
"Snacks, rice cakes, brown rice, multigrain, unsalted",,,SWEETS_SNACKS,387.0,8.5,80.1,3.5,,USDA_FDC_SR_LEGACY,19818,2018-04,True,
"Snacks, rice cakes, brown rice, plain, unsalted",,,SWEETS_SNACKS,387.0,8.2,81.5,2.8,,USDA_FDC_SR_LEGACY,19816,2018-04,True,
"Snacks, rice cakes, brown rice, rye",,,SWEETS_SNACKS,386.0,8.1,79.9,3.8,,USDA_FDC_SR_LEGACY,19416,2018-04,True,
"Snacks, rice cakes, brown rice, sesame seed",,,SWEETS_SNACKS,392.0,7.6,81.5,3.8,,USDA_FDC_SR_LEGACY,19053,2018-04,True,
"Snacks, rice cakes, brown rice, sesame seed, unsalted",,,SWEETS_SNACKS,392.0,7.6,81.5,3.8,,USDA_FDC_SR_LEGACY,19819,2018-04,True,
"Snacks, rice cracker brown rice, plain",,,SWEETS_SNACKS,387.0,8.2,81.5,2.8,,USDA_FDC_SR_LEGACY,19051,2018-04,True,
"Snacks, sesame sticks, wheat-based, salted",,,SWEETS_SNACKS,541.0,10.9,46.5,36.7,,USDA_FDC_SR_LEGACY,19418,2018-04,True,
"Snacks, sesame sticks, wheat-based, unsalted",,,SWEETS_SNACKS,541.0,10.9,46.5,36.7,,USDA_FDC_SR_LEGACY,19820,2018-04,True,
"Snacks, shrimp cracker",,,SWEETS_SNACKS,426.0,7.14,59.09,17.86,,USDA_FDC_SR_LEGACY,25070,2018-04,True,
"Snacks, soy chips or crisps, salted",,,SWEETS_SNACKS,385.0,26.5,53.15,7.35,,USDA_FDC_SR_LEGACY,25025,2018-04,True,
"Snacks, sweet potato chips, unsalted",,,SWEETS_SNACKS,532.0,2.94,56.82,32.35,,USDA_FDC_SR_LEGACY,25012,2018-04,True,
"Snacks, taro chips",,,SWEETS_SNACKS,498.0,2.3,68.1,24.9,,USDA_FDC_SR_LEGACY,19524,2018-04,True,
"Snacks, tortilla chips, light (baked with less oil)",,,SWEETS_SNACKS,465.0,8.7,73.4,15.2,,USDA_FDC_SR_LEGACY,43566,2018-04,True,
"Snacks, tortilla chips, low fat, made with olestra, nacho cheese",,,SWEETS_SNACKS,318.0,8.44,65.22,3.53,,USDA_FDC_SR_LEGACY,19444,2018-04,True,
"Snacks, tortilla chips, low fat, unsalted",,,SWEETS_SNACKS,416.0,11.0,80.1,5.7,,USDA_FDC_SR_LEGACY,19833,2018-04,True,
"Snacks, tortilla chips, nacho cheese",,,SWEETS_SNACKS,519.0,7.36,60.81,27.42,,USDA_FDC_SR_LEGACY,19057,2018-04,True,
"Snacks, tortilla chips, nacho-flavor, made with enriched masa flour",,,SWEETS_SNACKS,511.0,7.8,62.3,25.6,,USDA_FDC_SR_LEGACY,19857,2018-04,True,
"Snacks, tortilla chips, nacho-flavor, reduced fat",,,SWEETS_SNACKS,445.0,8.7,71.6,15.2,,USDA_FDC_SR_LEGACY,19424,2018-04,True,
"Snacks, tortilla chips, plain, white corn, salted",,,SWEETS_SNACKS,472.0,7.1,67.78,20.68,,USDA_FDC_SR_LEGACY,19056,2018-04,True,
"Snacks, tortilla chips, ranch-flavor",,,SWEETS_SNACKS,501.0,7.19,62.74,24.63,,USDA_FDC_SR_LEGACY,19058,2018-04,True,
"Snacks, tortilla chips, taco-flavor",,,SWEETS_SNACKS,480.0,7.9,63.1,24.2,,USDA_FDC_SR_LEGACY,19063,2018-04,True,
"Snacks, tortilla chips, unsalted, white corn",,,SWEETS_SNACKS,503.0,7.79,65.32,23.36,,USDA_FDC_SR_LEGACY,43364,2018-04,True,
"Snacks, trail mix, regular",,,SWEETS_SNACKS,462.0,13.8,44.9,29.4,,USDA_FDC_SR_LEGACY,19059,2018-04,True,
"Snacks, trail mix, regular, unsalted",,,SWEETS_SNACKS,462.0,13.8,44.9,29.4,,USDA_FDC_SR_LEGACY,19821,2018-04,True,
"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",,,SWEETS_SNACKS,484.0,14.2,44.9,31.9,,USDA_FDC_SR_LEGACY,19062,2018-04,True,
"Snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds",,,SWEETS_SNACKS,484.0,14.2,44.9,31.9,,USDA_FDC_SR_LEGACY,19822,2018-04,True,
"Snacks, trail mix, tropical",,,SWEETS_SNACKS,442.0,6.3,65.6,17.1,,USDA_FDC_SR_LEGACY,19061,2018-04,True,
"Snacks, vegetable chips, HAIN CELESTIAL GROUP, TERRA CHIPS",,,SWEETS_SNACKS,517.0,4.13,57.97,29.81,,USDA_FDC_SR_LEGACY,25030,2018-04,True,
"Snacks, vegetable chips, made from garden vegetables",,,SWEETS_SNACKS,473.0,5.32,60.43,23.3,,USDA_FDC_SR_LEGACY,25040,2018-04,True,
"Snacks, yucca (cassava) chips, salted",,,SWEETS_SNACKS,515.0,1.34,69.23,25.91,,USDA_FDC_SR_LEGACY,25050,2018-04,True,
"Sugar, turbinado",,,SWEETS_SNACKS,399.0,0.0,99.8,0.0,,USDA_FDC_SR_LEGACY,19908,2018-04,True,
"Sugars, brown",,,SWEETS_SNACKS,380.0,0.12,98.09,0.0,,USDA_FDC_SR_LEGACY,19334,2018-04,True,
"Sugars, granulated",,,SWEETS_SNACKS,385.0,0.0,99.6,0.32,,USDA_FDC_FOUNDATION,19335,2026-04-30,True,
"Sugars, maple",,,SWEETS_SNACKS,354.0,0.1,90.9,0.2,,USDA_FDC_SR_LEGACY,19340,2018-04,True,
"Sugars, powdered",,,SWEETS_SNACKS,389.0,0.0,99.77,0.0,,USDA_FDC_SR_LEGACY,19336,2018-04,True,
"Sweetener, herbal extract powder from Stevia leaf",,,SWEETS_SNACKS,0.0,0.0,100.0,0.0,,USDA_FDC_SR_LEGACY,19918,2018-04,True,
"Sweetener, syrup, agave",,,SWEETS_SNACKS,310.0,0.09,76.37,0.45,,USDA_FDC_SR_LEGACY,19912,2018-04,True,
"Sweeteners, for baking, brown, contains sugar and sucralose",,,SWEETS_SNACKS,388.0,0.0,97.11,0.0,,USDA_FDC_SR_LEGACY,19906,2018-04,True,
"Sweeteners, for baking, contains sugar and sucralose",,,SWEETS_SNACKS,398.0,0.0,99.53,0.0,,USDA_FDC_SR_LEGACY,19907,2018-04,True,
"Sweeteners, sugar substitute, granulated, brown",,,SWEETS_SNACKS,347.0,2.06,84.77,0.0,,USDA_FDC_SR_LEGACY,19909,2018-04,True,
"Sweeteners, tabletop, aspartame, EQUAL, packets",,,SWEETS_SNACKS,365.0,2.17,89.08,0.0,,USDA_FDC_SR_LEGACY,19337,2018-04,True,
"Sweeteners, tabletop, fructose, dry, powder",,,SWEETS_SNACKS,368.0,0.0,100.0,0.0,,USDA_FDC_SR_LEGACY,43216,2018-04,True,
"Sweeteners, tabletop, fructose, liquid",,,SWEETS_SNACKS,279.0,0.0,76.1,0.0,,USDA_FDC_SR_LEGACY,44018,2018-04,True,
"Sweeteners, tabletop, saccharin (sodium saccharin)",,,SWEETS_SNACKS,360.0,0.94,89.11,0.0,,USDA_FDC_SR_LEGACY,43158,2018-04,True,
"Sweeteners, tabletop, sucralose, SPLENDA packets",,,SWEETS_SNACKS,336.0,0.0,91.17,0.0,,USDA_FDC_SR_LEGACY,19868,2018-04,True,
"Syrup, Cane",,,SWEETS_SNACKS,269.0,0.0,73.14,0.0,,USDA_FDC_SR_LEGACY,90480,2018-04,True,
"Syrup, NESTLE, chocolate",,,SWEETS_SNACKS,269.0,0.0,67.21,0.0,,USDA_FDC_SR_LEGACY,19924,2018-04,True,
"Syrup, fruit flavored",,,SWEETS_SNACKS,261.0,0.0,65.1,0.02,,USDA_FDC_SR_LEGACY,19030,2018-04,True,
"Syrup, maple, Canadian",,,SWEETS_SNACKS,270.0,0.0,67.38,0.0,,USDA_FDC_SR_LEGACY,19911,2018-04,True,
"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",,,SWEETS_SNACKS,153.0,1.4,34.56,0.97,,USDA_FDC_SR_LEGACY,19345,2018-04,True,
"Syrups, chocolate, HERSHEY'S Sugar free, Genuine Chocolate Flavored, Lite Syrup",,,SWEETS_SNACKS,43.0,2.87,14.2,2.03,,USDA_FDC_SR_LEGACY,19916,2018-04,True,
"Syrups, chocolate, fudge-type",,,SWEETS_SNACKS,350.0,4.6,62.9,8.9,,USDA_FDC_SR_LEGACY,19348,2018-04,True,
"Syrups, corn, dark",,,SWEETS_SNACKS,286.0,0.0,77.59,0.0,,USDA_FDC_SR_LEGACY,19349,2018-04,True,
"Syrups, corn, high-fructose",,,SWEETS_SNACKS,281.0,0.0,76.0,0.0,,USDA_FDC_SR_LEGACY,19351,2018-04,True,
"Syrups, corn, light",,,SWEETS_SNACKS,283.0,0.0,76.79,0.2,,USDA_FDC_SR_LEGACY,19350,2018-04,True,
"Syrups, grenadine",,,SWEETS_SNACKS,268.0,0.0,66.91,0.0,,USDA_FDC_SR_LEGACY,42040,2018-04,True,
"Syrups, malt",,,SWEETS_SNACKS,318.0,6.2,71.3,0.0,,USDA_FDC_SR_LEGACY,19352,2018-04,True,
"Syrups, maple",,,SWEETS_SNACKS,260.0,0.04,67.04,0.06,,USDA_FDC_SR_LEGACY,19353,2018-04,True,
"Syrups, sorghum",,,SWEETS_SNACKS,290.0,0.0,74.9,0.0,,USDA_FDC_SR_LEGACY,19355,2018-04,True,
"Syrups, sugar free",,,SWEETS_SNACKS,51.0,0.8,11.99,0.0,,USDA_FDC_SR_LEGACY,43026,2018-04,True,
"Syrups, table blends, corn, refiner, and sugar",,,SWEETS_SNACKS,319.0,0.0,83.9,0.0,,USDA_FDC_SR_LEGACY,19362,2018-04,True,
"Syrups, table blends, pancake",,,SWEETS_SNACKS,234.0,0.0,61.47,0.0,,USDA_FDC_SR_LEGACY,19129,2018-04,True,
"Syrups, table blends, pancake, reduced-calorie",,,SWEETS_SNACKS,165.0,0.0,44.55,0.0,,USDA_FDC_SR_LEGACY,19128,2018-04,True,
"Syrups, table blends, pancake, with 2% maple",,,SWEETS_SNACKS,265.0,0.0,69.6,0.1,,USDA_FDC_SR_LEGACY,19360,2018-04,True,
"Syrups, table blends, pancake, with 2% maple, with added potassium",,,SWEETS_SNACKS,265.0,0.0,69.6,0.1,,USDA_FDC_SR_LEGACY,19720,2018-04,True,
"Syrups, table blends, pancake, with butter",,,SWEETS_SNACKS,291.0,0.0,72.43,0.09,,USDA_FDC_SR_LEGACY,19113,2018-04,True,
"Topping, SMUCKER'S MAGIC SHELL",,,SWEETS_SNACKS,609.0,2.94,50.07,44.1,,USDA_FDC_SR_LEGACY,19029,2018-04,True,
"Toppings, butterscotch or caramel",,,SWEETS_SNACKS,216.0,1.21,57.01,0.0,,USDA_FDC_SR_LEGACY,19364,2018-04,True,
"Toppings, marshmallow cream",,,SWEETS_SNACKS,322.0,0.8,79.0,0.3,,USDA_FDC_SR_LEGACY,19365,2018-04,True,
"Toppings, nuts in syrup",,,SWEETS_SNACKS,448.0,4.5,58.08,22.0,,USDA_FDC_SR_LEGACY,19367,2018-04,True,
"Toppings, pineapple",,,SWEETS_SNACKS,253.0,0.1,66.4,0.1,,USDA_FDC_SR_LEGACY,19366,2018-04,True,
"Toppings, strawberry",,,SWEETS_SNACKS,254.0,0.2,66.3,0.1,,USDA_FDC_SR_LEGACY,19137,2018-04,True,
"Tortilla chips, low fat, baked without fat",,,SWEETS_SNACKS,448.0,11.0,80.2,5.7,,USDA_FDC_SR_LEGACY,19433,2018-04,True,
"Tortilla chips, yellow, plain, salted",,,SWEETS_SNACKS,497.0,6.62,67.38,22.33,,USDA_FDC_SR_LEGACY,25028,2018-04,True,
"Alfalfa seeds, sprouted, raw",,,VEGETABLE,23.0,3.99,2.1,0.69,,USDA_FDC_SR_LEGACY,11001,2018-04,True,
"Amaranth leaves, cooked, boiled, drained, with salt",,,VEGETABLE,21.0,2.11,4.11,0.18,,USDA_FDC_SR_LEGACY,11700,2018-04,True,
"Amaranth leaves, cooked, boiled, drained, without salt",,,VEGETABLE,21.0,2.11,4.11,0.18,,USDA_FDC_SR_LEGACY,11004,2018-04,True,
"Amaranth leaves, raw",,,VEGETABLE,23.0,2.46,4.02,0.33,,USDA_FDC_SR_LEGACY,11003,2018-04,True,
"Arrowhead, cooked, boiled, drained, with salt",,,VEGETABLE,78.0,4.49,16.14,0.1,,USDA_FDC_SR_LEGACY,11701,2018-04,True,
"Arrowhead, cooked, boiled, drained, without salt",,,VEGETABLE,78.0,4.49,16.14,0.1,,USDA_FDC_SR_LEGACY,11006,2018-04,True,
"Arrowhead, raw",,,VEGETABLE,99.0,5.33,20.23,0.29,,USDA_FDC_SR_LEGACY,11005,2018-04,True,
"Arrowroot, raw",,,VEGETABLE,65.0,4.24,13.39,0.2,,USDA_FDC_SR_LEGACY,11697,2018-04,True,
"Artichokes, (globe or french), cooked, boiled, drained, with salt",,,VEGETABLE,51.0,2.89,11.39,0.34,,USDA_FDC_SR_LEGACY,11702,2018-04,True,
"Artichokes, (globe or french), cooked, boiled, drained, without salt",,,VEGETABLE,53.0,2.89,11.95,0.34,,USDA_FDC_SR_LEGACY,11008,2018-04,True,
"Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt",,,VEGETABLE,45.0,3.11,9.18,0.5,,USDA_FDC_SR_LEGACY,11703,2018-04,True,
"Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt",,,VEGETABLE,45.0,3.11,9.18,0.5,,USDA_FDC_SR_LEGACY,11010,2018-04,True,
"Artichokes, (globe or french), frozen, unprepared",,,VEGETABLE,38.0,2.63,7.75,0.43,,USDA_FDC_SR_LEGACY,11009,2018-04,True,
"Artichokes, (globe or french), raw",,,VEGETABLE,47.0,3.27,10.51,0.15,,USDA_FDC_SR_LEGACY,11007,2018-04,True,
"Arugula, baby, raw",,,VEGETABLE,25.91,1.65,5.37,0.32,,USDA_FDC_FOUNDATION,100346,2026-04-30,True,
"Arugula, raw",,,VEGETABLE,25.0,2.58,3.65,0.66,,USDA_FDC_SR_LEGACY,11959,2018-04,True,
"Asparagus, canned, drained solids",,,VEGETABLE,19.0,2.14,2.46,0.65,,USDA_FDC_SR_LEGACY,11015,2018-04,True,
"Asparagus, canned, no salt added, solids and liquids",,,VEGETABLE,15.0,1.8,2.48,0.18,,USDA_FDC_SR_LEGACY,11707,2018-04,True,
"Asparagus, canned, regular pack, solids and liquids",,,VEGETABLE,15.0,1.8,2.48,0.18,,USDA_FDC_SR_LEGACY,11013,2018-04,True,
"Asparagus, cooked, boiled, drained",,,VEGETABLE,22.0,2.4,4.11,0.22,,USDA_FDC_SR_LEGACY,11012,2018-04,True,
"Asparagus, cooked, boiled, drained, with salt",,,VEGETABLE,22.0,2.4,4.11,0.22,,USDA_FDC_SR_LEGACY,11705,2018-04,True,
"Asparagus, frozen, cooked, boiled, drained, with salt",,,VEGETABLE,18.0,2.95,1.92,0.42,,USDA_FDC_SR_LEGACY,11709,2018-04,True,
"Asparagus, frozen, cooked, boiled, drained, without salt",,,VEGETABLE,18.0,2.95,1.92,0.42,,USDA_FDC_SR_LEGACY,11019,2018-04,True,
"Asparagus, frozen, unprepared",,,VEGETABLE,24.0,3.23,4.1,0.23,,USDA_FDC_SR_LEGACY,11018,2018-04,True,
"Asparagus, green, raw",,,VEGETABLE,23.53,1.44,5.1,0.22,,USDA_FDC_FOUNDATION,100347,2026-04-30,True,
"Asparagus, raw",,,VEGETABLE,20.0,2.2,3.88,0.12,,USDA_FDC_SR_LEGACY,11011,2018-04,True,
"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt",,,VEGETABLE,32.0,3.6,6.16,0.2,,USDA_FDC_SR_LEGACY,11710,2018-04,True,
"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt",,,VEGETABLE,34.0,3.6,6.68,0.2,,USDA_FDC_SR_LEGACY,11023,2018-04,True,
"Balsam-pear (bitter gourd), leafy tips, raw",,,VEGETABLE,30.0,5.3,3.29,0.69,,USDA_FDC_SR_LEGACY,11022,2018-04,True,
"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",,,VEGETABLE,19.0,0.84,4.32,0.18,,USDA_FDC_SR_LEGACY,11711,2018-04,True,
